"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002026","홍익대학교사범대학부속초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","485(0)","26.9"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002163","경복초등학교","02","사립","N","","5","5","5","5","5","5","0","0","30(0)","735(0)","24.5"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002164","서울경동초등학교","02","공립","N","","7","6","5","6","6","6","2","0","38(2)","728(11)","19.2"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002165","서울경수초등학교","02","공립","N","","1","2","2","2","2","2","2","0","13(2)","171(8)","13.2"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002166","서울경일초등학교","02","공립","N","","2","2","2","3","2","2","1","0","14(1)","207(1)","14.8"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002167","서울광남초등학교","02","공립","N","","7","7","8","8","10","10","0","0","50(0)","1240(0)","24.8"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002168","서울광장초등학교","02","공립","N","","2","2","3","3","2","3","2","0","17(2)","280(10)","16.5"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002169","서울구남초등학교","02","공립","N","","6","5","4","5","5","6","0","0","31(0)","699(0)","22.5"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002170","서울구의초등학교","02","공립","N","","4","4","5","4","4","5","2","0","28(2)","506(16)","18.1"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002171","서울금북초등학교","02","공립","N","","6","4","6","5","6","6","2","0","35(2)","709(11)","20.3"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002172","서울금옥초등학교","02","공립","N","","4","4","3","2","2","2","2","0","19(2)","309(8)","16.3"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002173","서울금호초등학교","02","공립","N","","5","5","5","5","4","4","2","0","30(2)","555(11)","18.5"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002174","서울동명초등학교","02","공립","N","","2","2","2","3","2","3","2","0","16(2)","223(13)","13.9"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002175","서울동의초등학교","02","공립","N","","3","4","5","5","5","7","2","0","31(2)","577(10)","18.6"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002176","서울동자초등학교","02","공립","N","","7","8","8","7","8","9","1","0","48(1)","1024(2)","21.3"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002177","서울무학초등학교","02","공립","N","","3","4","4","4","4","4","2","0","25(2)","401(11)","16"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002178","서울사근초등학교","02","공립","N","","1","2","2","2","2","2","2","0","13(2)","150(10)","11.5"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002179","서울성수초등학교","02","공립","N","","2","2","2","3","4","3","1","0","17(1)","229(7)","13.5"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002180","서울성자초등학교","02","공립","N","","3","4","3","4","4","4","1","0","23(1)","486(3)","21.1"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002181","서울신양초등학교","02","공립","N","","5","4","4","4","4","4","2","0","27(2)","501(9)","18.6"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002182","서울신자초등학교","02","공립","N","","3","2","3","3","3","3","2","0","19(2)","292(6)","15.4"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002183","서울양남초등학교","02","공립","N","","1","2","1","2","2","2","2","0","12(2)","131(8)","10.9"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002184","서울옥수초등학교","02","공립","N","","5","4","5","4","4","4","2","0","28(2)","510(6)","18.2"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002185","서울옥정초등학교","02","공립","N","","5","5","5","5","5","5","2","0","32(2)","664(8)","20.8"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002186","서울용곡초등학교","02","공립","N","","3","3","3","3","3","4","1","0","20(1)","385(5)","19.3"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002187","서울용답초등학교","02","공립","N","","1","2","2","2","2","2","2","0","13(2)","186(8)","14.3"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002188","서울용마초등학교","02","공립","N","","6","7","8","7","8","8","2","0","46(2)","934(9)","20.3"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002189","서울응봉초등학교","02","공립","N","","5","5","5","5","5","5","0","0","30(0)","637(0)","21.2"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002190","서울자양초등학교","02","공립","N","","2","3","3","4","3","4","1","0","20(1)","395(7)","19.8"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002191","서울장안초등학교","02","공립","N","","4","4","4","4","4","6","2","0","28(2)","501(10)","17.9"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002192","서울중광초등학교","02","공립","N","","3","2","3","2","2","2","1","0","15(1)","242(9)","16.1"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002193","서울중마초등학교","02","공립","N","","2","2","3","3","3","4","1","0","18(1)","322(6)","17.9"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002194","서울행당초등학교","02","공립","N","","5","6","5","6","5","5","2","0","34(2)","683(11)","20.1"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002196","성동초등학교","02","사립","N","","4","4","4","4","4","4","0","0","24(0)","699(0)","29.1"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002197","세종초등학교","02","사립","N","","2","2","2","2","2","2","0","0","12(0)","357(0)","29.8"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002198","한양초등학교","02","사립","N","","4","4","4","4","4","4","0","0","24(0)","670(0)","27.9"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002289","광운초등학교","02","사립","N","","3","3","3","4","4","4","0","0","21(0)","565(0)","26.9"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002290","대광초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","506(0)","28.1"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002291","매원초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","503(0)","27.9"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002292","서울개운초등학교","02","공립","N","","5","6","5","4","5","6","1","0","32(1)","632(6)","19.8"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002293","서울길음초등학교","02","공립","N","","6","5","6","7","8","8","1","0","41(1)","912(6)","22.2"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002294","서울돈암초등학교","02","공립","N","","4","5","5","5","6","6","2","0","33(2)","652(3)","19.8"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002295","서울동신초등학교","02","공립","N","","3","4","3","3","3","3","2","0","21(2)","377(7)","18"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002296","서울미아초등학교","02","공립","N","","8","8","8","8","8","8","2","0","50(2)","1129(8)","22.6"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002297","서울미양초등학교","02","공립","N","","4","4","3","4","3","4","2","0","24(2)","406(10)","16.9"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002298","서울번동초등학교","02","공립","N","","3","4","4","3","4","4","2","0","24(2)","455(5)","19"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002299","서울삼각산초등학교","02","공립","N","","7","6","7","7","7","9","0","0","43(0)","956(0)","22.2"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002300","서울삼선초등학교","02","공립","N","","3","3","4","4","5","5","1","0","25(1)","498(2)","19.9"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002301","서울삼양초등학교","02","공립","N","","4","4","4","4","4","4","2","0","26(2)","408(12)","15.7"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002302","서울석관초등학교","02","공립","N","","5","5","5","5","4","5","2","0","31(2)","597(6)","19.3"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002303","서울성북초등학교","02","공립","N","","2","2","2","2","2","3","2","0","15(2)","192(4)","12.8"
